"Laikotarpis","Rodiklis","Statinių pagal tipą klasifikatorius (CC) (gyvenamieji pastatai, vieno ir dviejų butų pastatai)","Kambarių skaičius","Administracinė teritorija","Matavimo vienetai","Reikšmė"
"2011","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","52"
"2011","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","52"
"2011","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","52"
"2011","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","3.7"
"2011","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","3.7"
"2011","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Plungės r. sav.","vnt.","23"
"2011","Baigtų statyti būstų skaičius","","1 kambario","Plungės r. sav.","vnt.",
"2011","Baigtų statyti būstų skaičius","","2 kambarių","Plungės r. sav.","vnt.",
"2011","Baigtų statyti būstų skaičius","","3 kambarių","Plungės r. sav.","vnt.","4"
"2011","Baigtų statyti būstų skaičius","","4 kambarių","Plungės r. sav.","vnt.","6"
"2011","Baigtų statyti būstų skaičius","","5 kambarių","Plungės r. sav.","vnt.","7"
"2011","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Plungės r. sav.","vnt.","6"
"2010","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","46"
"2010","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","46"
"2010","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","6.7"
"2010","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","6.7"
"2010","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","46"
"2010","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","46"
"2010","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","46"
"2010","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","46"
"2010","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","2.1"
"2010","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","2.1"
"2010","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Plungės r. sav.","vnt.","16"
"2010","Baigtų statyti būstų skaičius","","1 kambario","Plungės r. sav.","vnt.","1"
"2010","Baigtų statyti būstų skaičius","","2 kambarių","Plungės r. sav.","vnt.","1"
"2010","Baigtų statyti būstų skaičius","","3 kambarių","Plungės r. sav.","vnt.","4"
"2010","Baigtų statyti būstų skaičius","","4 kambarių","Plungės r. sav.","vnt.","2"
"2010","Baigtų statyti būstų skaičius","","5 kambarių","Plungės r. sav.","vnt.","3"
"2010","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Plungės r. sav.","vnt.","5"
"2009","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","82"
"2009","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","60"
"2009","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","10.8"
"2009","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","9.6"
"2009","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","61"
"2009","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","59"
"2009","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","61"
"2009","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","59"
"2009","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","4.0"
"2009","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","4.0"
"2009","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Plungės r. sav.","vnt.","26"
"2009","Baigtų statyti būstų skaičius","","1 kambario","Plungės r. sav.","vnt.",
"2009","Baigtų statyti būstų skaičius","","2 kambarių","Plungės r. sav.","vnt.","2"
"2009","Baigtų statyti būstų skaičius","","3 kambarių","Plungės r. sav.","vnt.","2"
"2009","Baigtų statyti būstų skaičius","","4 kambarių","Plungės r. sav.","vnt.","11"
"2009","Baigtų statyti būstų skaičius","","5 kambarių","Plungės r. sav.","vnt.","8"
"2009","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Plungės r. sav.","vnt.","3"
"2008","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","86"
"2008","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","70"
"2008","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","11.7"
"2008","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","10.7"
"2008","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","72"
"2008","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","70"
"2008","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","72"
"2008","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","70"
"2008","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","4.9"
"2008","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","4.9"
"2008","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Plungės r. sav.","vnt.","33"
"2008","Baigtų statyti būstų skaičius","","1 kambario","Plungės r. sav.","vnt.",
"2008","Baigtų statyti būstų skaičius","","2 kambarių","Plungės r. sav.","vnt.","5"
"2008","Baigtų statyti būstų skaičius","","3 kambarių","Plungės r. sav.","vnt.","8"
"2008","Baigtų statyti būstų skaičius","","4 kambarių","Plungės r. sav.","vnt.","9"
"2008","Baigtų statyti būstų skaičius","","5 kambarių","Plungės r. sav.","vnt.","4"
"2008","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Plungės r. sav.","vnt.","7"
"2007","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","100"
"2007","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","100"
"2007","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","13.6"
"2007","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","13.6"
"2007","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","100"
"2007","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","100"
"2007","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","100"
"2007","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","100"
"2007","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","4.6"
"2007","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","3.1"
"2007","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Plungės r. sav.","vnt.","50"
"2007","Baigtų statyti būstų skaičius","","1 kambario","Plungės r. sav.","vnt.","10"
"2007","Baigtų statyti būstų skaičius","","2 kambarių","Plungės r. sav.","vnt.","20"
"2007","Baigtų statyti būstų skaičius","","3 kambarių","Plungės r. sav.","vnt.","2"
"2007","Baigtų statyti būstų skaičius","","4 kambarių","Plungės r. sav.","vnt.","12"
"2007","Baigtų statyti būstų skaičius","","5 kambarių","Plungės r. sav.","vnt.","5"
"2007","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Plungės r. sav.","vnt.","1"
"2006","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","102"
"2006","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","72"
"2006","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","12.4"
"2006","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","11.0"
"2006","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","73"
"2006","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","72"
"2006","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","73"
"2006","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","72"
"2006","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","3.5"
"2006","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","3.5"
"2006","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Plungės r. sav.","vnt.","23"
"2006","Baigtų statyti būstų skaičius","","1 kambario","Plungės r. sav.","vnt.",
"2006","Baigtų statyti būstų skaičius","","2 kambarių","Plungės r. sav.","vnt.",
"2006","Baigtų statyti būstų skaičius","","3 kambarių","Plungės r. sav.","vnt.","2"
"2006","Baigtų statyti būstų skaičius","","4 kambarių","Plungės r. sav.","vnt.","8"
"2006","Baigtų statyti būstų skaičius","","5 kambarių","Plungės r. sav.","vnt.","1"
"2006","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Plungės r. sav.","vnt.","12"
"2005","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","53"
"2005","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","53"
"2005","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","7.8"
"2005","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","7.8"
"2005","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","53"
"2005","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","53"
"2005","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","53"
"2005","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","53"
"2005","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","2.7"
"2005","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","2.7"
"2005","Baigtų statyti būstų skaičius","","Iš viso pastatytų butų","Plungės r. sav.","vnt.","17"
"2005","Baigtų statyti būstų skaičius","","1 kambario","Plungės r. sav.","vnt.",
"2005","Baigtų statyti būstų skaičius","","2 kambarių","Plungės r. sav.","vnt.",
"2005","Baigtų statyti būstų skaičius","","3 kambarių","Plungės r. sav.","vnt.","2"
"2005","Baigtų statyti būstų skaičius","","4 kambarių","Plungės r. sav.","vnt.","5"
"2005","Baigtų statyti būstų skaičius","","5 kambarių","Plungės r. sav.","vnt.","5"
"2005","Baigtų statyti būstų skaičius","","6 ir daugiau kambarių","Plungės r. sav.","vnt.","5"
"2004","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","29"
"2004","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","29"
"2004","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","3.9"
"2004","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","3.9"
"2004","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","29"
"2004","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","29"
"2004","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","29"
"2004","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","29"
"2004","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","4.7"
"2004","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","4.7"
"2003","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","14"
"2003","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","14"
"2003","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","1.6"
"2003","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","1.6"
"2003","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","14"
"2003","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","14"
"2003","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","14"
"2003","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","14"
"2003","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","3.3"
"2003","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","3.3"
"2002","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","16"
"2002","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","16"
"2002","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","2.2"
"2002","Leistų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","2.2"
"2002","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","16"
"2002","Naujų gyvenamųjų pastatų statybą leidžiančių dokumentų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.",
"2002","Leistų statyti naujų gyvenamųjų pastatų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","16"
"2002","Leistų statyti naujų gyvenamųjų pastatų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.",
"2002","Baigtų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","3.8"
"2002","Baigtų statyti būstų naudingasis plotas","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","tūkst. m²","3.5"
"2001","Leistų statyti būstų skaičius","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","vnt.","21"
"2001","Leistų statyti būstų skaičius","Vieno ir dviejų būstų pastatai","","Plungės r. sav.","vnt.","21"
"2001","Leistų statyti būstų naudingasis plotas","Gyvenamieji pastatai, iš viso","","Plungės r. sav.","tūkst. m²","3.0"
